ID,persfamID,gedcom,xnoteID,eventID,ordernum,secret
694456,I164446,Earlylds,694456,,0,0
694457,I164447,Earlylds,694457,,0,0
694458,I164448,Earlylds,694458,,0,0
694459,I164449,Earlylds,694459,,0,0
694460,I164450,Earlylds,694460,,0,0
694463,I164453,Earlylds,694463,,0,0
694464,I164454,Earlylds,694464,,0,0
694465,I164455,Earlylds,694465,,0,0
694466,I164456,Earlylds,694466,,0,0
694467,I164457,Earlylds,694467,,0,0
694468,I164458,Earlylds,694468,,0,0
694469,I164459,Earlylds,694469,,0,0
467308,I16446,Earlylds,467308,,0,0
694470,I164460,Earlylds,694470,,0,0
694471,I164461,Earlylds,694471,,0,0
694472,I164462,Earlylds,694472,,0,0
694473,I164463,Earlylds,694473,,0,0
694474,I164464,Earlylds,694474,,0,0
694475,I164465,Earlylds,694475,,0,0
694476,I164466,Earlylds,694476,,0,0
694477,I164467,Earlylds,694477,,0,0
694478,I164468,Earlylds,694478,,0,0
694479,I164469,Earlylds,694479,,0,0
467309,I16447,Earlylds,467309,,0,0
694480,I164470,Earlylds,694480,,0,0
694481,I164471,Earlylds,694481,,0,0
694482,I164472,Earlylds,694482,,0,0
694483,I164473,Earlylds,694483,,0,0
694484,I164474,Earlylds,694484,,0,0
694485,I164475,Earlylds,694485,,0,0
694486,I164476,Earlylds,694486,,0,0
694487,I164477,Earlylds,694487,,0,0
694488,I164478,Earlylds,694488,,0,0
694490,I164480,Earlylds,694490,,0,0
694491,I164481,Earlylds,694491,,0,0
694492,I164483,Earlylds,694492,,0,0
694493,I164484,Earlylds,694493,,0,0
694494,I164485,Earlylds,694494,,0,0
694495,I164486,Earlylds,694495,,0,0
694496,I164487,Earlylds,694496,,0,0
694497,I164488,Earlylds,694497,,0,0
694498,I164489,Earlylds,694498,,0,0
694500,I164491,Earlylds,694500,,0,0
694501,I164492,Earlylds,694501,,0,0
694502,I164493,Earlylds,694502,,0,0
694503,I164494,Earlylds,694503,,0,0
694504,I164495,Earlylds,694504,,0,0
694505,I164496,Earlylds,694505,,0,0
694506,I164497,Earlylds,694506,,0,0
694507,I164498,Earlylds,694507,,0,0
694508,I164499,Earlylds,694508,,0,0
457120,I1645,Earlylds,457120,,0,0
694509,I164500,Earlylds,694509,,0,0
694511,I164502,Earlylds,694511,,0,0
694512,I164503,Earlylds,694512,,0,0
694513,I164504,Earlylds,694513,,0,0
694514,I164505,Earlylds,694514,,0,0
694515,I164506,Earlylds,694515,,0,0
694516,I164507,Earlylds,694516,,0,0
694517,I164508,Earlylds,694517,,0,0
694518,I164509,Earlylds,694518,,0,0
467310,I16451,Earlylds,467310,,0,0
694519,I164510,Earlylds,694519,,0,0
694520,I164511,Earlylds,694520,,0,0
694522,I164513,Earlylds,694522,,0,0
694523,I164514,Earlylds,694523,,0,0
694524,I164515,Earlylds,694524,,0,0
694525,I164516,Earlylds,694525,,0,0
694526,I164517,Earlylds,694526,,0,0
694527,I164518,Earlylds,694527,,0,0
694528,I164519,Earlylds,694528,,0,0
467311,I16452,Earlylds,467311,,0,0
694529,I164520,Earlylds,694529,,0,0
694530,I164522,Earlylds,694530,,0,0
694532,I164524,Earlylds,694532,,0,0
694533,I164525,Earlylds,694533,,0,0
694534,I164526,Earlylds,694534,,0,0
694535,I164527,Earlylds,694535,,0,0
694536,I164528,Earlylds,694536,,0,0
694537,I164529,Earlylds,694537,,0,0
467312,I16453,Earlylds,467312,,0,0
694538,I164530,Earlylds,694538,,0,0
694539,I164531,Earlylds,694539,,0,0
694540,I164532,Earlylds,694540,,0,0
694541,I164533,Earlylds,694541,,0,0
694543,I164535,Earlylds,694543,,0,0
694544,I164536,Earlylds,694544,,0,0
694545,I164537,Earlylds,694545,,0,0
694546,I164538,Earlylds,694546,,0,0
694547,I164539,Earlylds,694547,,0,0
467313,I16454,Earlylds,467313,,0,0
694548,I164540,Earlylds,694548,,0,0
694549,I164541,Earlylds,694549,,0,0
694550,I164542,Earlylds,694550,,0,0
694551,I164543,Earlylds,694551,,0,0
694553,I164545,Earlylds,694553,,0,0
694554,I164546,Earlylds,694554,,0,0
694555,I164547,Earlylds,694555,,0,0
694556,I164548,Earlylds,694556,,0,0
694557,I164549,Earlylds,694557,,0,0
694558,I164550,Earlylds,694558,,0,0
694559,I164551,Earlylds,694559,,0,0
694560,I164552,Earlylds,694560,,0,0
694561,I164553,Earlylds,694561,,0,0
694562,I164554,Earlylds,694562,,0,0
694563,I164555,Earlylds,694563,,0,0
694564,I164556,Earlylds,694564,,0,0
694565,I164557,Earlylds,694565,,0,0
694566,I164558,Earlylds,694566,,0,0
694567,I164559,Earlylds,694567,,0,0
694568,I164560,Earlylds,694568,,0,0
694569,I164561,Earlylds,694569,,0,0
694570,I164562,Earlylds,694570,,0,0
694571,I164563,Earlylds,694571,,0,0
694572,I164564,Earlylds,694572,,0,0
694573,I164565,Earlylds,694573,,0,0
694574,I164566,Earlylds,694574,,0,0
694575,I164567,Earlylds,694575,,0,0
694576,I164568,Earlylds,694576,,0,0
694577,I164569,Earlylds,694577,,0,0
467314,I16457,Earlylds,467314,,0,0
694578,I164570,Earlylds,694578,,0,0
694579,I164571,Earlylds,694579,,0,0
694580,I164572,Earlylds,694580,,0,0
694581,I164573,Earlylds,694581,,0,0
694582,I164574,Earlylds,694582,,0,0
694583,I164575,Earlylds,694583,,0,0
694584,I164576,Earlylds,694584,,0,0
694585,I164577,Earlylds,694585,,0,0
694586,I164578,Earlylds,694586,,0,0
694587,I164579,Earlylds,694587,,0,0
694588,I164580,Earlylds,694588,,0,0
694589,I164581,Earlylds,694589,,0,0
694590,I164582,Earlylds,694590,,0,0
694591,I164583,Earlylds,694591,,0,0
694592,I164584,Earlylds,694592,,0,0
694593,I164585,Earlylds,694593,,0,0
694594,I164586,Earlylds,694594,,0,0
694595,I164587,Earlylds,694595,,0,0
694596,I164588,Earlylds,694596,,0,0
694597,I164589,Earlylds,694597,,0,0
467315,I16459,Earlylds,467315,,0,0
694598,I164590,Earlylds,694598,,0,0
694599,I164591,Earlylds,694599,,0,0
694600,I164592,Earlylds,694600,,0,0
694601,I164593,Earlylds,694601,,0,0
694602,I164594,Earlylds,694602,,0,0
694603,I164595,Earlylds,694603,,0,0
694605,I164598,Earlylds,694605,,0,0
694606,I164599,Earlylds,694606,,0,0
457121,I1646,Earlylds,457121,,0,0
467316,I16460,Earlylds,467316,,0,0
694607,I164600,Earlylds,694607,,0,0
694608,I164601,Earlylds,694608,,0,0
694609,I164602,Earlylds,694609,,0,0
694610,I164603,Earlylds,694610,,0,0
694611,I164604,Earlylds,694611,,0,0
694612,I164605,Earlylds,694612,,0,0
694613,I164606,Earlylds,694613,,0,0
694614,I164607,Earlylds,694614,,0,0
694616,I164609,Earlylds,694616,,0,0
467317,I16461,Earlylds,467317,,0,0
694617,I164610,Earlylds,694617,,0,0
694618,I164611,Earlylds,694618,,0,0
694619,I164612,Earlylds,694619,,0,0
694620,I164613,Earlylds,694620,,0,0
694621,I164614,Earlylds,694621,,0,0
694622,I164615,Earlylds,694622,,0,0
694623,I164616,Earlylds,694623,,0,0
694625,I164618,Earlylds,694625,,0,0
694626,I164619,Earlylds,694626,,0,0
467318,I16462,Earlylds,467318,,0,0
694627,I164620,Earlylds,694627,,0,0
694628,I164621,Earlylds,694628,,0,0
694629,I164622,Earlylds,694629,,0,0
694630,I164623,Earlylds,694630,,0,0
694631,I164624,Earlylds,694631,,0,0
694632,I164625,Earlylds,694632,,0,0
694633,I164626,Earlylds,694633,,0,0
694635,I164628,Earlylds,694635,,0,0
694636,I164629,Earlylds,694636,,0,0
694637,I164630,Earlylds,694637,,0,0
694638,I164631,Earlylds,694638,,0,0
694639,I164632,Earlylds,694639,,0,0
694640,I164633,Earlylds,694640,,0,0
694641,I164634,Earlylds,694641,,0,0
694642,I164635,Earlylds,694642,,0,0
694643,I164636,Earlylds,694643,,0,0
694644,I164637,Earlylds,694644,,0,0
694645,I164638,Earlylds,694645,,0,0
467319,I16464,Earlylds,467319,,0,0
694647,I164640,Earlylds,694647,,0,0
694648,I164641,Earlylds,694648,,0,0
694649,I164642,Earlylds,694649,,0,0
694650,I164643,Earlylds,694650,,0,0
694651,I164644,Earlylds,694651,,0,0
694652,I164645,Earlylds,694652,,0,0
694653,I164646,Earlylds,694653,,0,0
694654,I164647,Earlylds,694654,,0,0
694656,I164649,Earlylds,694656,,0,0
467320,I16465,Earlylds,467320,,0,0
694657,I164650,Earlylds,694657,,0,0
694658,I164651,Earlylds,694658,,0,0
694659,I164652,Earlylds,694659,,0,0
694660,I164653,Earlylds,694660,,0,0
694661,I164654,Earlylds,694661,,0,0
694662,I164655,Earlylds,694662,,0,0
694663,I164657,Earlylds,694663,,0,0
694664,I164658,Earlylds,694664,,0,0
694665,I164659,Earlylds,694665,,0,0
694666,I164660,Earlylds,694666,,0,0
694667,I164661,Earlylds,694667,,0,0
694668,I164662,Earlylds,694668,,0,0
694669,I164663,Earlylds,694669,,0,0
694670,I164665,Earlylds,694670,,0,0
694671,I164666,Earlylds,694671,,0,0
694672,I164667,Earlylds,694672,,0,0
694673,I164668,Earlylds,694673,,0,0
694674,I164669,Earlylds,694674,,0,0
467321,I16467,Earlylds,467321,,0,0
694676,I164671,Earlylds,694676,,0,0
694677,I164672,Earlylds,694677,,0,0
694678,I164673,Earlylds,694678,,0,0
694679,I164674,Earlylds,694679,,0,0
694680,I164675,Earlylds,694680,,0,0
694681,I164676,Earlylds,694681,,0,0
694682,I164677,Earlylds,694682,,0,0
694683,I164678,Earlylds,694683,,0,0
694684,I164679,Earlylds,694684,,0,0
694685,I164680,Earlylds,694685,,0,0
694686,I164681,Earlylds,694686,,0,0
694688,I164683,Earlylds,694688,,0,0
694689,I164684,Earlylds,694689,,0,0
694690,I164685,Earlylds,694690,,0,0
694691,I164686,Earlylds,694691,,0,0
694692,I164687,Earlylds,694692,,0,0
694693,I164688,Earlylds,694693,,0,0
694694,I164689,Earlylds,694694,,0,0
467322,I16469,Earlylds,467322,,0,0
694695,I164690,Earlylds,694695,,0,0
694696,I164691,Earlylds,694696,,0,0
694697,I164692,Earlylds,694697,,0,0
694698,I164693,Earlylds,694698,,0,0
694699,I164694,Earlylds,694699,,0,0
694700,I164695,Earlylds,694700,,0,0
694701,I164696,Earlylds,694701,,0,0
694702,I164697,Earlylds,694702,,0,0
694703,I164698,Earlylds,694703,,0,0
694704,I164699,Earlylds,694704,,0,0
457122,I1647,Earlylds,457122,,0,0
467323,I16470,Earlylds,467323,,0,0
694705,I164700,Earlylds,694705,,0,0
694706,I164701,Earlylds,694706,,0,0
694707,I164702,Earlylds,694707,,0,0
694708,I164703,Earlylds,694708,,0,0
694709,I164704,Earlylds,694709,,0,0
694710,I164705,Earlylds,694710,,0,0
694711,I164706,Earlylds,694711,,0,0
694712,I164707,Earlylds,694712,,0,0
694713,I164708,Earlylds,694713,,0,0
694714,I164709,Earlylds,694714,,0,0
467324,I16471,Earlylds,467324,,0,0
694715,I164710,Earlylds,694715,,0,0
694716,I164711,Earlylds,694716,,0,0
694717,I164712,Earlylds,694717,,0,0
694718,I164713,Earlylds,694718,,0,0
694719,I164714,Earlylds,694719,,0,0
694720,I164716,Earlylds,694720,,0,0
694721,I164717,Earlylds,694721,,0,0
694722,I164718,Earlylds,694722,,0,0
694723,I164719,Earlylds,694723,,0,0
467325,I16472,Earlylds,467325,,0,0
694724,I164720,Earlylds,694724,,0,0
694725,I164721,Earlylds,694725,,0,0
694726,I164722,Earlylds,694726,,0,0
694727,I164723,Earlylds,694727,,0,0
694728,I164724,Earlylds,694728,,0,0
694729,I164725,Earlylds,694729,,0,0
694730,I164726,Earlylds,694730,,0,0
694731,I164727,Earlylds,694731,,0,0
694732,I164728,Earlylds,694732,,0,0
694733,I164729,Earlylds,694733,,0,0
467326,I16473,Earlylds,467326,,0,0
694734,I164730,Earlylds,694734,,0,0
694735,I164731,Earlylds,694735,,0,0
694736,I164732,Earlylds,694736,,0,0
694737,I164733,Earlylds,694737,,0,0
694738,I164734,Earlylds,694738,,0,0
694739,I164735,Earlylds,694739,,0,0
694740,I164736,Earlylds,694740,,0,0
694741,I164737,Earlylds,694741,,0,0
694742,I164738,Earlylds,694742,,0,0
694743,I164739,Earlylds,694743,,0,0
467327,I16474,Earlylds,467327,,0,0
694744,I164740,Earlylds,694744,,0,0
694745,I164741,Earlylds,694745,,0,0
694746,I164742,Earlylds,694746,,0,0
694747,I164743,Earlylds,694747,,0,0
694748,I164744,Earlylds,694748,,0,0
694749,I164745,Earlylds,694749,,0,0
694750,I164746,Earlylds,694750,,0,0
694751,I164747,Earlylds,694751,,0,0
694752,I164748,Earlylds,694752,,0,0
694753,I164749,Earlylds,694753,,0,0
694754,I164750,Earlylds,694754,,0,0
694755,I164751,Earlylds,694755,,0,0
694756,I164752,Earlylds,694756,,0,0
694757,I164753,Earlylds,694757,,0,0
694758,I164754,Earlylds,694758,,0,0
694759,I164755,Earlylds,694759,,0,0
694760,I164756,Earlylds,694760,,0,0
694761,I164757,Earlylds,694761,,0,0
694762,I164758,Earlylds,694762,,0,0
694763,I164759,Earlylds,694763,,0,0
694764,I164760,Earlylds,694764,,0,0
694765,I164761,Earlylds,694765,,0,0
694766,I164762,Earlylds,694766,,0,0
694767,I164763,Earlylds,694767,,0,0
694768,I164764,Earlylds,694768,,0,0
694769,I164765,Earlylds,694769,,0,0
694770,I164766,Earlylds,694770,,0,0
694771,I164767,Earlylds,694771,,0,0
694772,I164768,Earlylds,694772,,0,0
694773,I164769,Earlylds,694773,,0,0
694774,I164770,Earlylds,694774,,0,0
694775,I164771,Earlylds,694775,,0,0
694776,I164772,Earlylds,694776,,0,0
694777,I164773,Earlylds,694777,,0,0
694778,I164774,Earlylds,694778,,0,0
694779,I164775,Earlylds,694779,,0,0
694780,I164776,Earlylds,694780,,0,0
694781,I164777,Earlylds,694781,,0,0
694782,I164778,Earlylds,694782,,0,0
467328,I16478,Earlylds,467328,,0,0
694784,I164780,Earlylds,694784,,0,0
694785,I164781,Earlylds,694785,,0,0
694786,I164782,Earlylds,694786,,0,0
694787,I164783,Earlylds,694787,,0,0
694788,I164784,Earlylds,694788,,0,0
694789,I164785,Earlylds,694789,,0,0
694790,I164786,Earlylds,694790,,0,0
694791,I164787,Earlylds,694791,,0,0
694792,I164788,Earlylds,694792,,0,0
694793,I164789,Earlylds,694793,,0,0
467329,I16479,Earlylds,467329,,0,0
694794,I164790,Earlylds,694794,,0,0
694795,I164791,Earlylds,694795,,0,0
694796,I164792,Earlylds,694796,,0,0
694797,I164793,Earlylds,694797,,0,0
694798,I164794,Earlylds,694798,,0,0
694799,I164795,Earlylds,694799,,0,0
694800,I164796,Earlylds,694800,,0,0
694801,I164797,Earlylds,694801,,0,0
694802,I164798,Earlylds,694802,,0,0
694803,I164799,Earlylds,694803,,0,0
457123,I1648,Earlylds,457123,,0,0
467330,I16480,Earlylds,467330,,0,0
694804,I164800,Earlylds,694804,,0,0
694805,I164801,Earlylds,694805,,0,0
694806,I164802,Earlylds,694806,,0,0
694807,I164803,Earlylds,694807,,0,0
694808,I164804,Earlylds,694808,,0,0
694809,I164805,Earlylds,694809,,0,0
694810,I164806,Earlylds,694810,,0,0
694811,I164807,Earlylds,694811,,0,0
694812,I164808,Earlylds,694812,,0,0
694813,I164809,Earlylds,694813,,0,0
467331,I16481,Earlylds,467331,,0,0
694814,I164810,Earlylds,694814,,0,0
694815,I164811,Earlylds,694815,,0,0
694816,I164812,Earlylds,694816,,0,0
694817,I164813,Earlylds,694817,,0,0
694818,I164814,Earlylds,694818,,0,0
694819,I164815,Earlylds,694819,,0,0
694820,I164816,Earlylds,694820,,0,0
694821,I164817,Earlylds,694821,,0,0
694822,I164818,Earlylds,694822,,0,0
694823,I164819,Earlylds,694823,,0,0
467332,I16482,Earlylds,467332,,0,0
694824,I164820,Earlylds,694824,,0,0
694825,I164821,Earlylds,694825,,0,0
694826,I164822,Earlylds,694826,,0,0
694827,I164823,Earlylds,694827,,0,0
694828,I164824,Earlylds,694828,,0,0
694829,I164825,Earlylds,694829,,0,0
694830,I164826,Earlylds,694830,,0,0
694831,I164827,Earlylds,694831,,0,0
694832,I164828,Earlylds,694832,,0,0
694833,I164829,Earlylds,694833,,0,0
467333,I16483,Earlylds,467333,,0,0
694834,I164830,Earlylds,694834,,0,0
694835,I164831,Earlylds,694835,,0,0
694836,I164832,Earlylds,694836,,0,0
694837,I164833,Earlylds,694837,,0,0
694838,I164834,Earlylds,694838,,0,0
694839,I164835,Earlylds,694839,,0,0
694840,I164836,Earlylds,694840,,0,0
694841,I164837,Earlylds,694841,,0,0
694842,I164838,Earlylds,694842,,0,0
694843,I164839,Earlylds,694843,,0,0
467334,I16484,Earlylds,467334,,0,0
694844,I164840,Earlylds,694844,,0,0
694845,I164841,Earlylds,694845,,0,0
694846,I164842,Earlylds,694846,,0,0
694847,I164843,Earlylds,694847,,0,0
694848,I164844,Earlylds,694848,,0,0
694849,I164845,Earlylds,694849,,0,0
694850,I164846,Earlylds,694850,,0,0
694851,I164847,Earlylds,694851,,0,0
694852,I164848,Earlylds,694852,,0,0
694853,I164849,Earlylds,694853,,0,0
646790,"I16485 ",Earlylds,646790,,0,0
694854,I164850,Earlylds,694854,,0,0
694855,I164851,Earlylds,694855,,0,0
694856,I164852,Earlylds,694856,,0,0
694857,I164853,Earlylds,694857,,0,0
694858,I164854,Earlylds,694858,,0,0
694859,I164855,Earlylds,694859,,0,0
694860,I164856,Earlylds,694860,,0,0
694861,I164857,Earlylds,694861,,0,0
694862,I164858,Earlylds,694862,,0,0
694863,I164859,Earlylds,694863,,0,0
646791,I16486,Earlylds,646791,,0,0
694864,I164860,Earlylds,694864,,0,0
694865,I164861,Earlylds,694865,,0,0
694866,I164862,Earlylds,694866,,0,0
694867,I164863,Earlylds,694867,,0,0
694868,I164864,Earlylds,694868,,0,0
694869,I164865,Earlylds,694869,,0,0
694870,I164866,Earlylds,694870,,0,0
694871,I164867,Earlylds,694871,,0,0
694872,I164868,Earlylds,694872,,0,0
694873,I164869,Earlylds,694873,,0,0
467335,I16487,Earlylds,467335,,0,0
694874,I164870,Earlylds,694874,,0,0
694875,I164871,Earlylds,694875,,0,0
694876,I164872,Earlylds,694876,,0,0
694877,I164873,Earlylds,694877,,0,0
694878,I164874,Earlylds,694878,,0,0
694879,I164875,Earlylds,694879,,0,0
694880,I164876,Earlylds,694880,,0,0
694881,I164877,Earlylds,694881,,0,0
694882,I164878,Earlylds,694882,,0,0
694883,I164879,Earlylds,694883,,0,0
467336,I16488,Earlylds,467336,,0,0
694884,I164880,Earlylds,694884,,0,0
694885,I164881,Earlylds,694885,,0,0
694886,I164882,Earlylds,694886,,0,0
694887,I164883,Earlylds,694887,,0,0
694888,I164884,Earlylds,694888,,0,0
694889,I164885,Earlylds,694889,,0,0
694890,I164886,Earlylds,694890,,0,0
694891,I164887,Earlylds,694891,,0,0
694892,I164888,Earlylds,694892,,0,0
467337,I16489,Earlylds,467337,,0,0
694894,I164890,Earlylds,694894,,0,0
694895,I164891,Earlylds,694895,,0,0
694896,I164892,Earlylds,694896,,0,0
694897,I164893,Earlylds,694897,,0,0
694898,I164894,Earlylds,694898,,0,0
694899,I164895,Earlylds,694899,,0,0
694900,I164896,Earlylds,694900,,0,0
694901,I164897,Earlylds,694901,,0,0
694902,I164898,Earlylds,694902,,0,0
694903,I164899,Earlylds,694903,,0,0
457124,I1649,Earlylds,457124,,0,0
467338,I16490,Earlylds,467338,,0,0
694904,I164900,Earlylds,694904,,0,0
694905,I164901,Earlylds,694905,,0,0
694906,I164902,Earlylds,694906,,0,0
694907,I164903,Earlylds,694907,,0,0
694908,I164904,Earlylds,694908,,0,0
694909,I164905,Earlylds,694909,,0,0
694910,I164906,Earlylds,694910,,0,0
694911,I164907,Earlylds,694911,,0,0
694912,I164908,Earlylds,694912,,0,0
694913,I164909,Earlylds,694913,,0,0
467339,I16491,Earlylds,467339,,0,0
694914,I164910,Earlylds,694914,,0,0
694915,I164911,Earlylds,694915,,0,0
694916,I164912,Earlylds,694916,,0,0
694917,I164913,Earlylds,694917,,0,0
694918,I164914,Earlylds,694918,,0,0
694919,I164915,Earlylds,694919,,0,0
694920,I164916,Earlylds,694920,,0,0
694921,I164917,Earlylds,694921,,0,0
694922,I164918,Earlylds,694922,,0,0
694923,I164919,Earlylds,694923,,0,0
467340,I16492,Earlylds,467340,,0,0
694924,I164920,Earlylds,694924,,0,0
694925,I164922,Earlylds,694925,,0,0
694926,I164923,Earlylds,694926,,0,0
694927,I164924,Earlylds,694927,,0,0
694928,I164925,Earlylds,694928,,0,0
694929,I164926,Earlylds,694929,,0,0
694930,I164927,Earlylds,694930,,0,0
694931,I164928,Earlylds,694931,,0,0
694932,I164929,Earlylds,694932,,0,0
467341,I16493,Earlylds,467341,,0,0
694933,I164931,Earlylds,694933,,0,0
694934,I164932,Earlylds,694934,,0,0
694935,I164933,Earlylds,694935,,0,0
694936,I164935,Earlylds,694936,,0,0
694937,I164936,Earlylds,694937,,0,0
694938,I164937,Earlylds,694938,,0,0
694939,I164938,Earlylds,694939,,0,0
694940,I164939,Earlylds,694940,,0,0
694941,I164940,Earlylds,694941,,0,0
694942,I164941,Earlylds,694942,,0,0
694943,I164942,Earlylds,694943,,0,0
694944,I164943,Earlylds,694944,,0,0
694945,I164944,Earlylds,694945,,0,0
694946,I164945,Earlylds,694946,,0,0
694947,I164946,Earlylds,694947,,0,0
694948,I164947,Earlylds,694948,,0,0
694949,I164948,Earlylds,694949,,0,0
694950,I164949,Earlylds,694950,,0,0
467342,I16495,Earlylds,467342,,0,0
694951,I164950,Earlylds,694951,,0,0
694952,I164951,Earlylds,694952,,0,0
694953,I164952,Earlylds,694953,,0,0
694954,I164953,Earlylds,694954,,0,0
694955,I164954,Earlylds,694955,,0,0
694956,I164955,Earlylds,694956,,0,0
694957,I164956,Earlylds,694957,,0,0
694958,I164957,Earlylds,694958,,0,0
694959,I164958,Earlylds,694959,,0,0
694960,I164959,Earlylds,694960,,0,0
467343,I16496,Earlylds,467343,,0,0
694961,I164960,Earlylds,694961,,0,0
694962,I164961,Earlylds,694962,,0,0
694963,I164962,Earlylds,694963,,0,0
694964,I164963,Earlylds,694964,,0,0
694965,I164964,Earlylds,694965,,0,0
694966,I164965,Earlylds,694966,,0,0
694967,I164967,Earlylds,694967,,0,0
694968,I164968,Earlylds,694968,,0,0
694969,I164969,Earlylds,694969,,0,0
694970,I164970,Earlylds,694970,,0,0
694971,I164971,Earlylds,694971,,0,0
694972,I164972,Earlylds,694972,,0,0
694973,I164973,Earlylds,694973,,0,0
694974,I164974,Earlylds,694974,,0,0
694975,I164975,Earlylds,694975,,0,0
694976,I164976,Earlylds,694976,,0,0
694977,I164977,Earlylds,694977,,0,0
694978,I164978,Earlylds,694978,,0,0
694979,I164979,Earlylds,694979,,0,0
467344,I16498,Earlylds,467344,,0,0
694980,I164980,Earlylds,694980,,0,0
694981,I164981,Earlylds,694981,,0,0
694982,I164982,Earlylds,694982,,0,0
694983,I164983,Earlylds,694983,,0,0
694984,I164984,Earlylds,694984,,0,0
694985,I164985,Earlylds,694985,,0,0
694986,I164986,Earlylds,694986,,0,0
694987,I164987,Earlylds,694987,,0,0
694988,I164988,Earlylds,694988,,0,0
694989,I164989,Earlylds,694989,,0,0
694990,I164990,Earlylds,694990,,0,0
694991,I164991,Earlylds,694991,,0,0
694992,I164992,Earlylds,694992,,0,0
694993,I164993,Earlylds,694993,,0,0
694994,I164994,Earlylds,694994,,0,0
694995,I164995,Earlylds,694995,,0,0
694996,I164996,Earlylds,694996,,0,0
694997,I164997,Earlylds,694997,,0,0
694998,I164998,Earlylds,694998,,0,0
694999,I164999,Earlylds,694999,,0,0
456055,I165,Earlylds,456055,,0,0
457125,I1650,Earlylds,457125,,0,0
467345,I16500,Earlylds,467345,,0,0
695000,I165000,Earlylds,695000,,0,0
695001,I165001,Earlylds,695001,,0,0
695002,I165002,Earlylds,695002,,0,0
695003,I165003,Earlylds,695003,,0,0
695004,I165004,Earlylds,695004,,0,0
695005,I165005,Earlylds,695005,,0,0
695006,I165007,Earlylds,695006,,0,0
695007,I165008,Earlylds,695007,,0,0
695008,I165009,Earlylds,695008,,0,0
695009,I165010,Earlylds,695009,,0,0
695010,I165011,Earlylds,695010,,0,0
695011,I165012,Earlylds,695011,,0,0
695012,I165013,Earlylds,695012,,0,0
695013,I165014,Earlylds,695013,,0,0
695014,I165015,Earlylds,695014,,0,0
695015,I165016,Earlylds,695015,,0,0
695016,I165017,Earlylds,695016,,0,0
695017,I165018,Earlylds,695017,,0,0
695018,I165019,Earlylds,695018,,0,0
467346,I16502,Earlylds,467346,,0,0
695019,I165020,Earlylds,695019,,0,0
695020,I165021,Earlylds,695020,,0,0
695021,I165022,Earlylds,695021,,0,0
695022,I165023,Earlylds,695022,,0,0
695023,I165024,Earlylds,695023,,0,0
695024,I165025,Earlylds,695024,,0,0
695025,I165026,Earlylds,695025,,0,0
695026,I165027,Earlylds,695026,,0,0
695027,I165028,Earlylds,695027,,0,0
695028,I165029,Earlylds,695028,,0,0
467347,I16503,Earlylds,467347,,0,0
695029,I165030,Earlylds,695029,,0,0
695030,I165031,Earlylds,695030,,0,0
695031,I165032,Earlylds,695031,,0,0
695032,I165033,Earlylds,695032,,0,0
695033,I165034,Earlylds,695033,,0,0
695034,I165035,Earlylds,695034,,0,0
695035,I165036,Earlylds,695035,,0,0
695036,I165037,Earlylds,695036,,0,0
695037,I165038,Earlylds,695037,,0,0
695038,I165039,Earlylds,695038,,0,0
695039,I165040,Earlylds,695039,,0,0
695040,I165041,Earlylds,695040,,0,0
695041,I165042,Earlylds,695041,,0,0
695042,I165043,Earlylds,695042,,0,0
695043,I165044,Earlylds,695043,,0,0
695044,I165045,Earlylds,695044,,0,0
695045,I165046,Earlylds,695045,,0,0
695046,I165047,Earlylds,695046,,0,0
695047,I165048,Earlylds,695047,,0,0
695048,I165049,Earlylds,695048,,0,0
695049,I165050,Earlylds,695049,,0,0
695050,I165051,Earlylds,695050,,0,0
695051,I165052,Earlylds,695051,,0,0
695052,I165053,Earlylds,695052,,0,0
695053,I165054,Earlylds,695053,,0,0
695054,I165055,Earlylds,695054,,0,0
695055,I165056,Earlylds,695055,,0,0
695056,I165057,Earlylds,695056,,0,0
695057,I165058,Earlylds,695057,,0,0
695058,I165059,Earlylds,695058,,0,0
695059,I165060,Earlylds,695059,,0,0
695060,I165061,Earlylds,695060,,0,0
695061,I165062,Earlylds,695061,,0,0
695062,I165063,Earlylds,695062,,0,0
695063,I165064,Earlylds,695063,,0,0
695064,I165065,Earlylds,695064,,0,0
695065,I165066,Earlylds,695065,,0,0
695066,I165067,Earlylds,695066,,0,0
695067,I165068,Earlylds,695067,,0,0
695068,I165069,Earlylds,695068,,0,0
467349,I16507,Earlylds,467349,,0,0
695069,I165070,Earlylds,695069,,0,0
695070,I165071,Earlylds,695070,,0,0
695071,I165072,Earlylds,695071,,0,0
695073,I165074,Earlylds,695073,,0,0
695074,I165075,Earlylds,695074,,0,0
695075,I165076,Earlylds,695075,,0,0
695076,I165077,Earlylds,695076,,0,0
695077,I165078,Earlylds,695077,,0,0
695078,I165079,Earlylds,695078,,0,0
467350,I16508,Earlylds,467350,,0,0
646813,I16508,Earlylds,646813,,0,0
693535,I16508,Earlylds,693535,,0,0
695080,I165081,Earlylds,695080,,0,0
695081,I165082,Earlylds,695081,,0,0
695082,I165083,Earlylds,695082,,0,0
695083,I165084,Earlylds,695083,,0,0
695084,I165085,Earlylds,695084,,0,0
695085,I165086,Earlylds,695085,,0,0
695086,I165088,Earlylds,695086,,0,0
695087,I165089,Earlylds,695087,,0,0
467351,I16509,Earlylds,467351,,0,0
